"","DIRECTORIO_MZ","DIRECTORIO_PRED","DIRECTORIO_HOG","DIRECTORIO_PER","A3","A4","A5","A6x2","A6x3","A7","A8","A9","A101","Ax102","Bx102","Cx102","Dx102","Ex102","Fx102","Gx102","Ax103","Bx103","Cx103","Dx103","Ex103","Fx103","Gx103","Hx103","Ix103","Jx103","Kx103","Lx103","Ax104","Bx104","Ax105","Bx105","Cx105","Ax201","Bx201","Cx201","Dx201","Ex201","Fx201","Gx201","Hx201","Ix201","Jx201","Ax202","Ax301","Bx301","Cx301","Dx301","Ex301","Fx301","C302","C303","Ax401","Ax402","Bx402","Cx402","Ex402","Fx402","Gx402","Hx402","Ix402","Jx402","Ax403","Bx403","Cx403","Ex403","Fx403","Gx403","Hx403","Ix403","Jx403","Ax404_2","Ax404_3","Ax404_4","Ax404_6","Bx404_2","Bx404_3","Bx404_4","Bx404_6","Cx404_2","Cx404_3","Cx404_4","Cx404_6","Dx404_1","Dx404_2","Dx404_3","Dx404_4","Dx404_5","Dx404_6","Ex404_2","Ex404_3","Ex404_4","Ex404_5","Ex404_6","Fx404_2","Fx404_3","Fx404_4","Fx404_5","Fx404_6","Gx404_1","Gx404_2","Gx404_3","Gx404_4","Gx404_5","Gx404_6","Hx404_2","Hx404_3","Hx404_4","Hx404_5","Hx404_6","Ix404_1","Ix404_2","Ix404_3","Ix404_4","Ix404_5","Ix404_6","Jx404_1","Jx404_2","Jx404_3","Jx404_4","Jx404_5","Jx404_6","Kx404_1","Kx404_2","Kx404_3","Kx404_4","Kx404_5","Kx404_6","Lx404_1","Lx404_2","Lx404_3","Lx404_4","Lx404_5","Lx404_6","Mx404_1","Mx404_2","Mx404_3","Mx404_4","Mx404_5","Mx404_6","Nx404_1","Nx404_2","Nx404_3","Nx404_4","Nx404_5","Nx404_6","Ox404_1","Ox404_2","Ox404_3","Ox404_4","Ox404_5","Ox404_6","F405","G406","Ax408","Cx408","Ex408","Ax501","Ax501xOtro","Ax502","Ax503","Bx503","Cx503","Dx503","Ex503","Fx503","Gx503","Hx503","Ix503","Jx503","Ax601","Ax602","Bx602","Cx602","Dx602","Ex602","Fx602","Gx602","Ax603","Bx603","Cx603","Dx603","Ex603","Ax604","Bx604","Cx604","Dx604","Ax701","Bx704","Cx704","Dx704","Ex704","Gx704","Hx704","Ax801_1","Ax801_2","Ax801_3","Ax801_4","Ax801_5","Ax801_6","Ax801_7","Ax801_8","Ax801_9","Ax801_10","Ax801xOtro","Ax802_1","Ax802_2","Ax802_3","Ax802_4","Ax802_5","Ax802_6","Ax802_7","Ax802_8","Ax802_9","Ax802_10","Ax802xOtro","C1","D1","E1","E1x1","G1","H1","periodo","SECTOR","Cod_Locali","Nom_Locali","Cod_UPL","Nom_UPL","ind_salud_101","ind_salud_102","ind_distribuciontareas_202","IASS_A","IASS_B","IASS_C","IASS_D","IASS_E","IASS_F","ISA","IPAM_A","IPAM_B","IPAV","IPCE","IPS_dia","IPS_noche","IPSJ_A","IPSJ_C","IPSJ_E","IPPTB_A","IPPTB_B","IPPTB_C","IPPTB_D","IPPEB_E","IPPEB_F","IPPEB_G","IPPEB_H","IPPEB_I","IPPEB_J","IPMIV_A","IPMIV_B","IPMIV_C","IPMIV_D","IPMIV_E","IPMIV_F","IPMIV_G","IPOI_A","IPOI_B","IPOI_C","IPOI_D","IPOI_E","IPA_A","IPA_B","IPA_C","IPA_D","ICG_B","ICG_C","ICG_D","ICG_E","ICG_G","ICG_H","sexo_jefe","fexp_calp_anu","fexp_calh_anu"
"11","202501003","202501003001","20250100300101","2025010030010102",3,1,2,0,39,2,2,4,4,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2,2,2,1,2,2,2,4,2,1,1,3,1,8,1,1,1,8,8,NA,5,2,4,3,4,4,4,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,4,2,2,1,NA,1,2,2,2,4,4,4,4,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,4,4,4,1,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,NA,3,2,2,NA,1,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL03","Arborizadora",1,0,3,2,4,3,4,4,4,3,4,2,2,2,1,1,4,2,2,2,2,2,4,4,4,4,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,823.506268031323,640.848125230883
"12","202501003","202501003002","20250100300201","2025010030020101",5,0,5,2,29,2,2,3,4,0,0,0,0,0,0,0,1,2,1,1,2,1,1,2,2,2,1,2,4,2,4,4,2,2,1,2,2,4,4,4,NA,NA,NA,2,4,4,3,3,4,4,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,4,4,2,3,1,NA,2,4,4,4,4,4,3,4,2,4,4,2,4,2,4,2,3,2,2,4,4,4,2,4,2,4,2,4,5,4,4,3,4,4,4,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,NA,4,1,1,NA,3,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL03","Arborizadora",1,0,1,4,4,3,3,4,4,3,4,4,4,2,4,4,4,2,3,4,4,4,4,4,3,4,2,4,4,4,2,4,2,3,2,2,4,4,4,2,4,2,4,2,4,4,4,3,4,4,4,1,3294.02507212529,640.848125230883
"13","202501003","202501003002","20250100300202","2025010030020202",2,0,2,1,30,2,1,4,4,0,0,0,0,0,1,0,2,2,1,1,2,1,2,2,2,2,1,2,4,4,2,2,3,2,1,2,2,2,3,3,NA,NA,NA,6,4,4,4,3,4,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4,4,2,1,NA,2,99,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,2,2,2,2,2,4,3,2,4,4,2,1,2,3,3,2,2,4,1,1,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,NA,3,1,1,NA,3,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL03","Arborizadora",1,0,2,4,4,4,3,4,4,3,2,2,4,4,4,4,4,4,2,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,3,2,4,4,2,2,3,3,2,2,4,1,1647.01253606265,640.848125230883
"14","202501003","202501003003","20250100300301","2025010030030102",2,0,2,10,20,2,1,4,4,0,0,0,0,0,0,0,2,1,1,1,2,1,2,2,2,2,1,2,3,3,2,2,4,1,3,3,3,3,3,3,NA,NA,NA,1,99,4,3,4,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,5,4,2,2,1,NA,1,2,2,2,2,2,2,2,2,4,2,1,1,2,2,2,2,2,2,2,3,2,2,2,4,2,4,2,1,2,2,4,2,2,4,1,1,0,0,1,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,NA,3,2,2,NA,1,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL03","Arborizadora",1,0,1,NA,4,3,4,3,3,3,2,2,3,3,5,5,4,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,2,2,2,2,2,3,2,2,2,4,2,4,2,2,2,4,2,2,4,2,1647.01253606265,640.848125230883
"15","202501003","202501003004","20250100300401","2025010030040101",4,1,3,2,32,2,2,3,2,3,3,1,1,2,3,2,1,2,2,2,1,2,1,2,2,2,1,2,1,1,5,2,2,4,1,2,8,2,1,4,4,4,8,1,2,4,2,2,2,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,2,1,2,4,NA,1,2,4,99,4,4,4,4,4,2,1,1,4,4,4,2,4,4,1,1,4,2,2,2,2,4,4,5,2,2,4,2,3,4,4,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,NA,3,1,1,NA,2,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL03","Arborizadora",0,3,1,2,4,2,2,2,4,1,5,2,1,1,4,1,2,1,2,2,4,NA,4,4,4,4,4,2,1,4,4,4,2,4,4,1,1,4,2,2,2,2,4,4,5,2,4,2,3,4,4,1,2745.02089343774,640.848125230883
"16","202501003","202501003005","20250100300501","2025010030050101",2,0,2,2,18,2,1,4,4,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3,2,2,3,3,3,8,3,1,1,NA,NA,NA,1,3,3,3,3,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,3,3,1,4,NA,1,4,3,3,3,3,3,2,2,4,2,2,4,4,2,4,2,2,2,4,4,4,2,2,3,3,3,2,5,3,3,2,3,3,4,1,1,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,1,0,1,0,0,NA,4,2,2,NA,1,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL03","Arborizadora",1,0,1,3,3,3,3,3,3,3,3,2,2,2,4,1,3,3,1,4,3,3,3,3,3,2,2,4,2,4,4,2,4,2,2,2,4,4,4,2,2,3,3,3,2,3,3,2,3,3,4,2,823.506268031323,640.848125230883
"17","202501003","202501003006","20250100300601","2025010030060103",3,0,3,0,56,2,2,4,3,1,2,1,1,1,0,0,2,2,2,1,2,1,1,2,1,2,1,2,4,3,4,4,2,1,2,1,8,1,3,5,NA,NA,8,2,2,4,4,3,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4,99,2,4,NA,2,4,4,4,4,3,2,4,3,3,4,2,2,4,1,2,2,2,2,4,3,3,3,99,2,3,2,4,2,4,4,99,4,4,4,1,0,0,0,1,0,0,1,0,0,NA,0,0,0,0,1,0,0,1,0,0,NA,2,2,2,NA,2,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL03","Arborizadora",0,1,1,2,4,4,3,3,3,3,4,4,4,3,4,1,4,NA,2,4,4,4,4,3,2,4,3,3,4,2,4,1,2,2,2,2,4,3,3,3,NA,2,3,2,4,4,4,NA,4,4,4,2,1372.51044671887,640.848125230883
"18","202501003","202501003007","20250100300701","2025010030070101",1,0,1,0,73,1,2,4,4,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,1,1,1,8,1,1,1,NA,NA,8,2,3,3,3,2,2,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,2,2,4,NA,1,2,99,99,99,4,4,4,2,4,4,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,NA,3,1,1,NA,1,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL03","Arborizadora",1,0,1,3,3,3,2,2,4,1,2,4,2,2,2,2,2,2,2,2,NA,NA,NA,4,4,4,2,4,4,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,4,2,1,549.004178687549,640.848125230883
"19","202501003","202501003008","20250100300801","2025010030080103",5,2,3,0,65,2,2,4,3,0,0,1,0,0,1,0,2,2,1,1,2,2,2,2,2,2,2,2,4,3,4,2,2,4,4,4,8,1,1,1,4,4,8,1,2,3,3,99,99,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,4,3,4,4,NA,2,2,4,4,4,4,4,2,4,4,2,8,4,4,4,4,4,2,4,4,4,99,4,4,2,2,4,4,2,2,4,3,4,3,2,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,NA,2,1,1,NA,5,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL03","Arborizadora",0,0,1,2,3,3,NA,NA,4,1,4,2,4,3,3,1,4,3,4,2,4,4,4,4,4,2,4,4,2,4,4,4,4,4,2,4,4,4,NA,4,4,2,2,4,4,2,4,3,4,3,2,1,1372.51044671887,640.848125230883
"20","202501003","202501003009","20250100300901","2025010030090101",3,1,2,0,75,2,2,4,2,1,1,1,1,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,1,2,2,2,8,2,2,2,8,8,2,2,2,99,3,3,4,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,2,4,4,NA,1,4,2,4,2,2,2,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,NA,2,1,1,NA,3,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL03","Arborizadora",0,1,1,2,NA,3,3,4,4,2,2,3,4,2,2,2,2,2,4,4,2,4,2,2,2,2,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,823.506268031323,640.848125230883
"21","202501003","202501003010","20250100301001","2025010030100101",2,1,1,0,22,2,2,4,3,1,0,1,1,0,1,0,2,2,1,2,2,1,2,2,2,2,1,2,5,4,3,2,2,1,1,1,1,1,1,1,1,1,NA,1,4,3,3,4,3,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,4,4,2,4,NA,1,4,4,3,4,4,2,2,2,4,3,6,4,4,2,2,2,3,4,4,4,2,2,2,2,4,4,4,3,2,4,4,2,4,4,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,NA,3,2,2,NA,1,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL03","Arborizadora",0,0,1,4,3,3,4,3,4,2,3,2,5,4,4,1,4,4,2,4,4,3,4,4,2,2,2,4,3,4,4,2,2,2,3,4,4,4,2,2,2,2,4,4,4,2,4,4,2,4,4,2,549.004178687549,640.848125230883
"22","202501003","202501003011","20250100301101","2025010030110102",4,1,3,2,46,2,2,3,3,0,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,8,1,1,3,3,3,3,2,1,3,3,3,3,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,2,2,4,NA,1,2,99,99,99,4,4,2,2,2,2,2,2,2,2,4,2,2,4,2,4,2,2,2,2,2,2,4,9,2,2,2,2,2,4,1,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,2,2,2,NA,3,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL03","Arborizadora",0,0,1,1,3,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,4,4,2,2,2,2,2,2,2,4,2,2,4,2,4,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2745.02089343774,640.848125230883
"23","202501003","202501003012","20250100301201","2025010030120101",2,0,2,0,64,2,1,4,3,1,1,0,0,0,0,1,1,2,1,1,2,1,2,2,2,2,1,2,2,3,2,2,4,1,1,1,8,1,4,4,NA,NA,1,1,3,3,3,3,3,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,3,2,4,NA,1,2,4,3,2,3,3,2,2,4,3,1,2,4,2,2,2,2,2,4,4,2,2,2,2,2,3,4,1,2,2,2,2,3,4,0,1,1,0,1,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,NA,3,2,2,NA,5,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL03","Arborizadora",0,0,1,3,3,3,3,3,3,1,2,2,2,3,2,1,2,3,2,2,4,3,2,3,3,2,2,4,3,2,4,2,2,2,2,2,4,4,2,2,2,2,2,3,4,2,2,2,2,3,4,2,1647.01253606265,640.848125230883
"24","202501003","202501003013","20250100301301","2025010030130101",5,3,2,0,36,2,2,3,4,0,0,0,0,0,0,0,1,2,1,1,2,2,2,2,1,2,1,2,4,2,4,4,1,3,3,3,8,3,3,3,3,3,NA,1,4,4,3,3,3,4,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,2,2,2,2,1,NA,1,2,2,2,2,4,4,2,2,2,4,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,2,4,1,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,1,0,0,NA,3,2,2,NA,3,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL03","Arborizadora",1,0,1,4,4,3,3,3,4,3,4,4,4,2,5,2,2,2,2,2,2,2,2,4,4,2,2,2,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,2,823.506268031323,640.848125230883
"25","202501004","202501004001","20250100400101","2025010040010102",2,0,2,5,58,2,1,4,4,0,0,0,0,0,0,0,1,2,1,1,2,2,2,2,2,2,1,2,4,3,2,2,4,4,1,4,8,3,3,1,NA,NA,NA,6,3,3,3,99,3,4,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,1,3,2,2,1,NA,2,3,3,3,3,2,2,4,4,4,4,7,4,3,3,2,2,2,2,3,4,2,2,3,2,2,4,2,6,4,4,3,4,2,3,1,1,0,0,1,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,NA,5,1,1,NA,1,2,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL04","Lucero",1,0,2,3,3,3,NA,3,4,3,2,2,4,3,3,1,3,2,2,3,3,3,3,2,2,4,4,4,4,4,3,3,2,2,2,2,3,4,2,2,3,2,2,4,2,4,4,3,4,2,3,1,788.823771093177,292.8632
"26","202501004","202501004002","20250100400201","2025010040020104",4,0,4,2,19,2,1,3,3,0,0,1,2,0,0,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,2,8,1,1,1,NA,NA,NA,4,1,2,1,2,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,2,4,NA,2,2,4,4,2,2,1,2,2,4,4,2,2,4,2,2,2,2,2,99,4,2,2,4,2,2,4,2,1,3,4,2,4,99,2,0,1,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,NA,6,1,1,NA,3,2,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL04","Lucero",0,0,3,1,2,1,2,3,2,1,2,2,2,2,1,1,2,2,2,2,4,4,2,2,1,2,2,4,4,2,4,2,2,2,2,2,NA,4,2,2,4,2,2,4,2,3,4,2,4,NA,2,1,788.823771093177,292.8632
"27","202501004","202501004003","20250100400301","2025010040030101",3,1,2,0,77,2,2,3,3,0,0,0,0,1,0,0,2,2,2,2,2,2,1,2,2,2,1,2,3,4,2,2,2,4,6,4,4,4,4,4,8,8,8,2,2,3,4,3,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,3,4,2,4,NA,2,3,3,3,4,4,2,2,2,2,2,1,4,3,2,3,3,3,3,3,3,3,3,3,3,3,2,4,1,3,3,2,2,3,4,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,1,0,0,NA,1,2,2,NA,6,1,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL04","Lucero",0,0,1,2,3,4,3,3,3,3,2,2,3,4,4,4,3,4,2,3,3,3,4,4,2,2,2,2,2,4,3,2,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,2,2,3,4,2,394.411885546588,292.8632
"28","202501004","202501004004","20250100400401","2025010040040104",4,0,4,2,40,2,1,4,3,0,0,0,0,0,1,0,1,2,2,1,1,2,1,2,2,2,1,2,4,2,2,2,2,3,3,3,8,3,3,3,NA,NA,8,2,3,3,2,2,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,99,2,2,4,NA,2,4,4,4,4,4,4,4,2,2,4,2,3,4,2,2,4,2,2,4,4,2,2,4,2,2,2,4,1,4,4,3,4,2,4,1,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,NA,3,1,1,NA,2,2,202501,"Sector Sur Oriente","19","CIUDAD BOLIVAR","UPL04","Lucero",0,0,1,3,3,2,2,3,3,3,2,2,4,2,4,2,NA,2,2,4,4,4,4,4,4,4,2,2,4,3,4,2,2,4,2,2,4,4,2,2,4,2,2,2,4,4,4,3,4,2,4,1,1314.70628515529,292.8632
